Name,SampID,Cruise,EE.adjust.conc,Empirical_Formula,C,N,S,Nmol.in.smp,Nmol.C,Nmol.N,Nmol.S
(3-Carboxypropyl)trimethylammonium,220623_Smp_CXSPE_Blk2_B,KM1906,0.01009528891997394,C7H16NO2,7,1,NA,0.01009528891997394,0.07066702243981758,0.01009528891997394,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_CXSPE_Blk2_C,KM1906,0.010452170305599699,C7H16NO2,7,1,NA,0.010452170305599699,0.0731651921391979,0.010452170305599699,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_CXSPE_Blk3_A,KM1906,0.003792353444698952,C7H16NO2,7,1,NA,0.003792353444698952,0.026546474112892664,0.003792353444698952,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_CXSPE_Blk3_B,KM1906,3.7289959230631743e-4,C7H16NO2,7,1,NA,3.7289959230631743e-4,0.002610297146144222,3.7289959230631743e-4,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_CXSPE_Blk3_C,KM1906,0.011693771407012384,C7H16NO2,7,1,NA,0.011693771407012384,0.08185639984908669,0.011693771407012384,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_CXSPE_Blk4_A,KM1906,0.005076899615663725,C7H16NO2,7,1,NA,0.005076899615663725,0.035538297309646076,0.005076899615663725,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_CXSPE_Blk4_B,KM1906,0.0015447580929395875,C7H16NO2,7,1,NA,0.0015447580929395875,0.010813306650577113,0.0015447580929395875,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_CXSPE_Blk4_C,KM1906,0.054877515269318555,C7H16NO2,7,1,NA,0.054877515269318555,0.3841426068852299,0.054877515269318555,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MQBlk_1,KM1906,0.003252788051677443,C7H16NO2,7,1,NA,0.003252788051677443,0.0227695163617421,0.003252788051677443,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MQBlk_2,KM1906,0.0016825874029692126,C7H16NO2,7,1,NA,0.0016825874029692126,0.011778111820784488,0.0016825874029692126,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MQBlk_3,KM1906,0.010381445137145992,C7H16NO2,7,1,NA,0.010381445137145992,0.07267011596002194,0.010381445137145992,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MQBlk_4,KM1906,0.0016971531746852698,C7H16NO2,7,1,NA,0.0016971531746852698,0.011880072222796889,0.0016971531746852698,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MQBlk_5,KM1906,0.003853219190610311,C7H16NO2,7,1,NA,0.003853219190610311,0.02697253433427218,0.003853219190610311,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MQBlk_6,KM1906,0.0061497012680084605,C7H16NO2,7,1,NA,0.0061497012680084605,0.04304790887605922,0.0061497012680084605,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU1_A,KM1906,0.0351714782120377,C7H16NO2,7,1,NA,0.0351714782120377,0.2462003474842639,0.0351714782120377,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU1_B,KM1906,0.014439274390546193,C7H16NO2,7,1,NA,0.014439274390546193,0.10107492073382335,0.014439274390546193,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU1_C,KM1906,0.015175876282974789,C7H16NO2,7,1,NA,0.015175876282974789,0.10623113398082352,0.015175876282974789,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU10_A,KM1906,0.2870931378442732,C7H16NO2,7,1,NA,0.2870931378442732,2.0096519649099123,0.2870931378442732,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU10_B,KM1906,0.22788820505759483,C7H16NO2,7,1,NA,0.22788820505759483,1.5952174354031639,0.22788820505759483,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU10_C,KM1906,0.19991506406399728,C7H16NO2,7,1,NA,0.19991506406399728,1.399405448447981,0.19991506406399728,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU11_A,KM1906,0.09733167392413143,C7H16NO2,7,1,NA,0.09733167392413143,0.68132171746892,0.09733167392413143,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU11_B,KM1906,0.12474662297065015,C7H16NO2,7,1,NA,0.12474662297065015,0.873226360794551,0.12474662297065015,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU11_C,KM1906,0.10207700983332371,C7H16NO2,7,1,NA,0.10207700983332371,0.714539068833266,0.10207700983332371,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU12_A,KM1906,1.5841732294347872,C7H16NO2,7,1,NA,1.5841732294347872,11.08921260604351,1.5841732294347872,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU12_B,KM1906,0.5234580182650013,C7H16NO2,7,1,NA,0.5234580182650013,3.664206127855009,0.5234580182650013,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU12_C,KM1906,1.3701271192884181,C7H16NO2,7,1,NA,1.3701271192884181,9.590889835018928,1.3701271192884181,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU13_A,KM1906,0.033506093433412,C7H16NO2,7,1,NA,0.033506093433412,0.23454265403388402,0.033506093433412,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU13_B,KM1906,0.03204263089071925,C7H16NO2,7,1,NA,0.03204263089071925,0.22429841623503477,0.03204263089071925,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU13_C,KM1906,0.15369609792334168,C7H16NO2,7,1,NA,0.15369609792334168,1.0758726854633918,0.15369609792334168,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU14_A,KM1906,0.12276783627212144,C7H16NO2,7,1,NA,0.12276783627212144,0.8593748539048501,0.12276783627212144,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU14_B,KM1906,0.12893980229144328,C7H16NO2,7,1,NA,0.12893980229144328,0.9025786160401029,0.12893980229144328,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU14_C,KM1906,0.06583958919331617,C7H16NO2,7,1,NA,0.06583958919331617,0.4608771243532132,0.06583958919331617,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU15_A,KM1906,0.06010634458816793,C7H16NO2,7,1,NA,0.06010634458816793,0.4207444121171755,0.06010634458816793,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU15_B,KM1906,0.11367981571380432,C7H16NO2,7,1,NA,0.11367981571380432,0.7957587099966302,0.11367981571380432,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU15_C,KM1906,0.07146859020445379,C7H16NO2,7,1,NA,0.07146859020445379,0.5002801314311764,0.07146859020445379,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU16_A,KM1906,0.07436203508327191,C7H16NO2,7,1,NA,0.07436203508327191,0.5205342455829034,0.07436203508327191,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU16_B,KM1906,0.04826951099741305,C7H16NO2,7,1,NA,0.04826951099741305,0.33788657698189134,0.04826951099741305,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU16_C,KM1906,0.20235755079668938,C7H16NO2,7,1,NA,0.20235755079668938,1.4165028555768258,0.20235755079668938,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU17_A,KM1906,0.058818804495066566,C7H16NO2,7,1,NA,0.058818804495066566,0.411731631465466,0.058818804495066566,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU17_B,KM1906,0.1560862157830629,C7H16NO2,7,1,NA,0.1560862157830629,1.0926035104814402,0.1560862157830629,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU2_A,KM1906,0.0327539960883912,C7H16NO2,7,1,NA,0.0327539960883912,0.2292779726187384,0.0327539960883912,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU2_B,KM1906,0.02253926771710681,C7H16NO2,7,1,NA,0.02253926771710681,0.15777487401974766,0.02253926771710681,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU2_C,KM1906,0.02167884080114492,C7H16NO2,7,1,NA,0.02167884080114492,0.15175188560801445,0.02167884080114492,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU3_A,KM1906,0.026956971865525235,C7H16NO2,7,1,NA,0.026956971865525235,0.18869880305867665,0.026956971865525235,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU3_B,KM1906,0.027910080944517586,C7H16NO2,7,1,NA,0.027910080944517586,0.1953705666116231,0.027910080944517586,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU3_C,KM1906,0.02716425594749228,C7H16NO2,7,1,NA,0.02716425594749228,0.19014979163244597,0.02716425594749228,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU4_A,KM1906,0.026111432838591287,C7H16NO2,7,1,NA,0.026111432838591287,0.182780029870139,0.026111432838591287,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU4_B,KM1906,0.01874772761925556,C7H16NO2,7,1,NA,0.01874772761925556,0.13123409333478891,0.01874772761925556,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU4_C,KM1906,0.025160537881530106,C7H16NO2,7,1,NA,0.025160537881530106,0.17612376517071074,0.025160537881530106,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU5_A,KM1906,0.016522672931101188,C7H16NO2,7,1,NA,0.016522672931101188,0.11565871051770832,0.016522672931101188,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU5_B,KM1906,0.0071598437882605444,C7H16NO2,7,1,NA,0.0071598437882605444,0.05011890651782381,0.0071598437882605444,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU5_C,KM1906,0.032162316745835876,C7H16NO2,7,1,NA,0.032162316745835876,0.22513621722085114,0.032162316745835876,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU6_A,KM1906,0.028608491869614092,C7H16NO2,7,1,NA,0.028608491869614092,0.20025944308729865,0.028608491869614092,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU6_B,KM1906,0.03786882034945394,C7H16NO2,7,1,NA,0.03786882034945394,0.2650817424461776,0.03786882034945394,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU6_C,KM1906,0.03277499754805838,C7H16NO2,7,1,NA,0.03277499754805838,0.22942498283640864,0.03277499754805838,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU7_A,KM1906,0.014933536541634613,C7H16NO2,7,1,NA,0.014933536541634613,0.1045347557914423,0.014933536541634613,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU7_B,KM1906,0.021812361899277207,C7H16NO2,7,1,NA,0.021812361899277207,0.15268653329494045,0.021812361899277207,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU7_C,KM1906,0.01902006903942162,C7H16NO2,7,1,NA,0.01902006903942162,0.13314048327595135,0.01902006903942162,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU8_A,KM1906,0.3367273091477332,C7H16NO2,7,1,NA,0.3367273091477332,2.3570911640341325,0.3367273091477332,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU8_B,KM1906,0.032395969882193516,C7H16NO2,7,1,NA,0.032395969882193516,0.22677178917535462,0.032395969882193516,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU8_C,KM1906,0.010378217880208832,C7H16NO2,7,1,NA,0.010378217880208832,0.07264752516146182,0.010378217880208832,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU9_A,KM1906,0.03492241280083577,C7H16NO2,7,1,NA,0.03492241280083577,0.2444568896058504,0.03492241280083577,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU9_B,KM1906,0.11576230273559943,C7H16NO2,7,1,NA,0.11576230273559943,0.810336119149196,0.11576230273559943,NA
(3-Carboxypropyl)trimethylammonium,220623_Smp_MU9_C,KM1906,0.04315421057459075,C7H16NO2,7,1,NA,0.04315421057459075,0.30207947402213525,0.04315421057459075,NA
(3-Carboxypropyl)trimethylammonium,240102_Poo_PooKinDissSept23_Full1,KinExp,0.4606165703231872,C7H16NO2,7,1,NA,0.4606165703231872,3.2243159922623104,0.4606165703231872,NA
(3-Carboxypropyl)trimethylammonium,240102_Poo_PooKinDissSept23_Full2,KinExp,0.4253522609605875,C7H16NO2,7,1,NA,0.4253522609605875,2.9774658267241123,0.4253522609605875,NA
(3-Carboxypropyl)trimethylammonium,240102_Poo_PooKinDissSept23_Full3,KinExp,0.4267944088062507,C7H16NO2,7,1,NA,0.4267944088062507,2.987560861643755,0.4267944088062507,NA
(3-Carboxypropyl)trimethylammonium,240102_Poo_PooKinDissSept23_Full4,KinExp,0.48335487638184677,C7H16NO2,7,1,NA,0.48335487638184677,3.383484134672927,0.48335487638184677,NA
(3-Carboxypropyl)trimethylammonium,240102_Poo_PooKinDissSept23_Half1,KinExp,0.47309609791322527,C7H16NO2,7,1,NA,0.47309609791322527,3.311672685392577,0.47309609791322527,NA
(3-Carboxypropyl)trimethylammonium,240102_Poo_PooKinDissSept23_Half2,KinExp,0.40555755685385114,C7H16NO2,7,1,NA,0.40555755685385114,2.838902897976958,0.40555755685385114,NA
(3-Carboxypropyl)trimethylammonium,240102_Poo_PooKinDissSept23_Half3,KinExp,0.45063283619398026,C7H16NO2,7,1,NA,0.45063283619398026,3.1544298533578616,0.45063283619398026,NA
(3-Carboxypropyl)trimethylammonium,240102_Poo_PooKinDissSept23_Half4,KinExp,0.4989829304851055,C7H16NO2,7,1,NA,0.4989829304851055,3.4928805133957384,0.4989829304851055,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_G5_Mix1_Kin_A,KinExp,0.08683414250253237,C7H16NO2,7,1,NA,0.08683414250253237,0.6078389975177265,0.08683414250253237,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_G5_Mix1_Kin_B,KinExp,0.1906090048866844,C7H16NO2,7,1,NA,0.1906090048866844,1.3342630342067907,0.1906090048866844,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_G5_Mix1_Kin_C,KinExp,0.36983255242487634,C7H16NO2,7,1,NA,0.36983255242487634,2.5888278669741345,0.36983255242487634,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_G5_Mix1iN_Kin_A,KinExp,0.04712491715321985,C7H16NO2,7,1,NA,0.04712491715321985,0.3298744200725389,0.04712491715321985,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_G5_Mix1iN_Kin_B,KinExp,0.1524150727049144,C7H16NO2,7,1,NA,0.1524150727049144,1.0669055089344006,0.1524150727049144,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_G5_Mix1iN_Kin_C,KinExp,0.08838672269551395,C7H16NO2,7,1,NA,0.08838672269551395,0.6187070588685977,0.08838672269551395,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_G5_Mix2_Kin_A,KinExp,0.10266925025343966,C7H16NO2,7,1,NA,0.10266925025343966,0.7186847517740776,0.10266925025343966,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_G5_Mix2_Kin_B,KinExp,0.13484394716329828,C7H16NO2,7,1,NA,0.13484394716329828,0.943907630143088,0.13484394716329828,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_G5_Mix2_Kin_C,KinExp,0.18364714464709933,C7H16NO2,7,1,NA,0.18364714464709933,1.2855300125296953,0.18364714464709933,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_G5_Mix2iN_Kin_A,KinExp,0.18966156146042656,C7H16NO2,7,1,NA,0.18966156146042656,1.3276309302229858,0.18966156146042656,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_G5_Mix2iN_Kin_B,KinExp,0.35536084433893406,C7H16NO2,7,1,NA,0.35536084433893406,2.4875259103725385,0.35536084433893406,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_G5_Mix2iN_Kin_C,KinExp,0.34521765284774436,C7H16NO2,7,1,NA,0.34521765284774436,2.4165235699342107,0.34521765284774436,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_G5_UKG1_A,KinExp,0.025579235622728482,C7H16NO2,7,1,NA,0.025579235622728482,0.17905464935909937,0.025579235622728482,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_G5_UKG1_B,KinExp,0.03983453328679484,C7H16NO2,7,1,NA,0.03983453328679484,0.2788417330075639,0.03983453328679484,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_G5_UKG1_C,KinExp,0.06120436909325838,C7H16NO2,7,1,NA,0.06120436909325838,0.42843058365280867,0.06120436909325838,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_LabBlk1_A,KinExp,0.02392165785548273,C7H16NO2,7,1,NA,0.02392165785548273,0.1674516049883791,0.02392165785548273,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_LabBlk1_B,KinExp,0.003320730379016214,C7H16NO2,7,1,NA,0.003320730379016214,0.023245112653113496,0.003320730379016214,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_LabBlk1_C,KinExp,0.017008542487621136,C7H16NO2,7,1,NA,0.017008542487621136,0.11905979741334795,0.017008542487621136,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_LabBlk2_A,KinExp,0.007510996432414978,C7H16NO2,7,1,NA,0.007510996432414978,0.052576975026904844,0.007510996432414978,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_LabBlk2_B,KinExp,0.015228178069361532,C7H16NO2,7,1,NA,0.015228178069361532,0.10659724648553073,0.015228178069361532,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_LabBlk2_C,KinExp,0.007838595587549792,C7H16NO2,7,1,NA,0.007838595587549792,0.054870169112848546,0.007838595587549792,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_LabBlk3_A,KinExp,0.03151879824223665,C7H16NO2,7,1,NA,0.03151879824223665,0.22063158769565655,0.03151879824223665,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_LabBlk3_B,KinExp,0.05201086217185402,C7H16NO2,7,1,NA,0.05201086217185402,0.36407603520297815,0.05201086217185402,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_LabBlk3_C,KinExp,0.001342360930100474,C7H16NO2,7,1,NA,0.001342360930100474,0.009396526510703319,0.001342360930100474,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_LabBlk4_A,KinExp,0.10309277035155219,C7H16NO2,7,1,NA,0.10309277035155219,0.7216493924608653,0.10309277035155219,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_LabBlk4_B,KinExp,0.021184073022326465,C7H16NO2,7,1,NA,0.021184073022326465,0.14828851115628525,0.021184073022326465,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_LabBlk4_C,KinExp,0.03262511073030138,C7H16NO2,7,1,NA,0.03262511073030138,0.22837577511210966,0.03262511073030138,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_LabBlk5_A,KinExp,0.013173637754804304,C7H16NO2,7,1,NA,0.013173637754804304,0.09221546428363013,0.013173637754804304,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_LabBlk5_B,KinExp,0.06670590021031332,C7H16NO2,7,1,NA,0.06670590021031332,0.46694130147219326,0.06670590021031332,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_LabBlk5_C,KinExp,0.003876309859487709,C7H16NO2,7,1,NA,0.003876309859487709,0.027134169016413964,0.003876309859487709,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_RC078_CXBLK_A,KinExp,4.330449581044959e-4,C7H16NO2,7,1,NA,4.330449581044959e-4,0.0030313147067314713,4.330449581044959e-4,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_RC078_CXBLK_B,KinExp,0.0029053344261909153,C7H16NO2,7,1,NA,0.0029053344261909153,0.020337340983336408,0.0029053344261909153,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_RC078_CXBLK_C,KinExp,0.006126894204114497,C7H16NO2,7,1,NA,0.006126894204114497,0.04288825942880148,0.006126894204114497,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_RC078_S7_C3_D6_A,KinExp,1.2622195425284604,C7H16NO2,7,1,NA,1.2622195425284604,8.835536797699223,1.2622195425284604,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_RC078_S7_C3_D6_B,KinExp,2.517146852247086,C7H16NO2,7,1,NA,2.517146852247086,17.6200279657296,2.517146852247086,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_RC078_S7_C3_D6_C,KinExp,1.574548442124185,C7H16NO2,7,1,NA,1.574548442124185,11.021839094869296,1.574548442124185,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_RC078_UKH1_A,KinExp,0.12635020929406704,C7H16NO2,7,1,NA,0.12635020929406704,0.8844514650584693,0.12635020929406704,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_RC078_UKH1_B,KinExp,0.19721298251921912,C7H16NO2,7,1,NA,0.19721298251921912,1.380490877634534,0.19721298251921912,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_RC078_UKH1_C,KinExp,0.2997316839561978,C7H16NO2,7,1,NA,0.2997316839561978,2.0981217876933846,0.2997316839561978,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_RC078_UKH2_A,KinExp,3.1799513795347565,C7H16NO2,7,1,NA,3.1799513795347565,22.259659656743295,3.1799513795347565,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_RC078_UKH2_B,KinExp,1.8583842273112916,C7H16NO2,7,1,NA,1.8583842273112916,13.008689591179042,1.8583842273112916,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_RC078_UKH2_C,KinExp,1.5413680880849414,C7H16NO2,7,1,NA,1.5413680880849414,10.78957661659459,1.5413680880849414,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_RC104_UCH1_A,KinExp,0.16572488794330945,C7H16NO2,7,1,NA,0.16572488794330945,1.160074215603166,0.16572488794330945,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_RC104_UCH1_B,KinExp,0.13688307961610383,C7H16NO2,7,1,NA,0.13688307961610383,0.9581815573127268,0.13688307961610383,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_RC104_UCH1_C,KinExp,0.15213492976397477,C7H16NO2,7,1,NA,0.15213492976397477,1.0649445083478235,0.15213492976397477,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_RC104_UKH1_A,KinExp,0.19710921757389507,C7H16NO2,7,1,NA,0.19710921757389507,1.3797645230172655,0.19710921757389507,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_RC104_UKH1_B,KinExp,0.19636891183816796,C7H16NO2,7,1,NA,0.19636891183816796,1.3745823828671757,0.19636891183816796,NA
(3-Carboxypropyl)trimethylammonium,240102_Smp_RC104_UKH1_C,KinExp,0.26328858912671227,C7H16NO2,7,1,NA,0.26328858912671227,1.8430201238869859,0.26328858912671227,NA
(3-Carboxypropyl)trimethylammonium,240415_Poo_D1-CXSPE_Full1,RC078,0.4872310228739609,C7H16NO2,7,1,NA,0.4872310228739609,3.4106171601177264,0.4872310228739609,NA
(3-Carboxypropyl)trimethylammonium,240415_Poo_D1-CXSPE_Full2,RC078,0.4914000406981562,C7H16NO2,7,1,NA,0.4914000406981562,3.4398002848870934,0.4914000406981562,NA
(3-Carboxypropyl)trimethylammonium,240415_Poo_D1-CXSPE_Full3,RC078,0.48196126889730245,C7H16NO2,7,1,NA,0.48196126889730245,3.3737288822811173,0.48196126889730245,NA
(3-Carboxypropyl)trimethylammonium,240415_Poo_D1-CXSPE_Half1,RC078,0.48131322114306935,C7H16NO2,7,1,NA,0.48131322114306935,3.3691925480014855,0.48131322114306935,NA
(3-Carboxypropyl)trimethylammonium,240415_Poo_D1-CXSPE_Half2,RC078,0.5038924078978609,C7H16NO2,7,1,NA,0.5038924078978609,3.5272468552850267,0.5038924078978609,NA
(3-Carboxypropyl)trimethylammonium,240415_Poo_D1-CXSPE_Half3,RC078,0.48153089724851633,C7H16NO2,7,1,NA,0.48153089724851633,3.3707162807396145,0.48153089724851633,NA
(3-Carboxypropyl)trimethylammonium,240415_Smp_BottleBlk_1,RC078,0.027861615623480357,C7H16NO2,7,1,NA,0.027861615623480357,0.1950313093643625,0.027861615623480357,NA
(3-Carboxypropyl)trimethylammonium,240415_Smp_BottleBlk_2,RC078,0.0059839857388985585,C7H16NO2,7,1,NA,0.0059839857388985585,0.04188790017228991,0.0059839857388985585,NA
(3-Carboxypropyl)trimethylammonium,240415_Smp_FilterBlk_1,RC078,0.010853411072817374,C7H16NO2,7,1,NA,0.010853411072817374,0.07597387750972162,0.010853411072817374,NA
(3-Carboxypropyl)trimethylammonium,240415_Smp_FilterBlk_2,RC078,0.0027885401000212235,C7H16NO2,7,1,NA,0.0027885401000212235,0.019519780700148565,0.0027885401000212235,NA
(3-Carboxypropyl)trimethylammonium,240415_Smp_FilterBlk_3,RC078,0.008382924560719613,C7H16NO2,7,1,NA,0.008382924560719613,0.058680471925037295,0.008382924560719613,NA
(3-Carboxypropyl)trimethylammonium,240415_Smp_FilterBlk_4,RC078,0.02198337104932809,C7H16NO2,7,1,NA,0.02198337104932809,0.1538835973452966,0.02198337104932809,NA
(3-Carboxypropyl)trimethylammonium,240415_Smp_MQBlk1_A,RC078,4.7190825969652296e-4,C7H16NO2,7,1,NA,4.7190825969652296e-4,0.0033033578178756607,4.7190825969652296e-4,NA
(3-Carboxypropyl)trimethylammonium,240415_Smp_MQBlk1_B,RC078,0.006581621265132185,C7H16NO2,7,1,NA,0.006581621265132185,0.046071348855925294,0.006581621265132185,NA
