SampID,MF,Area,Batch
220111_Smp_SA60_A,"L-Cysteic acid, 2H3",6549888,Bacteria
220111_Smp_SA60_B,"L-Cysteic acid, 2H3",8757936,Bacteria
220111_Smp_SA60_C,"L-Cysteic acid, 2H3",7478760,Bacteria
220111_Smp_SCM1_Exp1,"L-Cysteic acid, 2H3",4998645,Bacteria
220111_Smp_SCM1_Exp2,"L-Cysteic acid, 2H3",5324544,Bacteria
220111_Smp_SCM1_Exp3,"L-Cysteic acid, 2H3",5397146,Bacteria
220111_Smp_SCM1_St1,"L-Cysteic acid, 2H3",4414133,Bacteria
220111_Smp_SCM1_St2,"L-Cysteic acid, 2H3",4796349,Bacteria
220111_Smp_SCM1_St3,"L-Cysteic acid, 2H3",4939783,Bacteria
220111_Smp_SCM1_St4,"L-Cysteic acid, 2H3",5175635,Bacteria
220111_Blk_MediaBlk_A,"3-Sulfolactate, 13C3",2176852,Bacteria
220111_Blk_MediaBlk_AMS,"3-Sulfolactate, 13C3",3798635,Bacteria
220111_Blk_MediaBlk_AOA,"3-Sulfolactate, 13C3",2062068,Bacteria
220111_Blk_MediaBlk_B,"3-Sulfolactate, 13C3",1147669,Bacteria
220111_Poo_TruePooBacteria_Full1,"3-Sulfolactate, 13C3",4667708,Bacteria
220111_Poo_TruePooBacteria_Full2,"3-Sulfolactate, 13C3",2303222,Bacteria
220111_Poo_TruePooBacteria_Full3,"3-Sulfolactate, 13C3",2580020,Bacteria
220111_Poo_TruePooBacteria_Half1,"3-Sulfolactate, 13C3",1354585,Bacteria
220111_Poo_TruePooBacteria_Half2,"3-Sulfolactate, 13C3",839531,Bacteria
220111_Poo_TruePooBacteria_Half3,"3-Sulfolactate, 13C3",974561,Bacteria
220111_Smp_DSS3_A,"3-Sulfolactate, 13C3",1159057,Bacteria
220111_Smp_DSS3_B,"3-Sulfolactate, 13C3",661086,Bacteria
220111_Smp_DSS3_C,"3-Sulfolactate, 13C3",913039,Bacteria
220111_Smp_Och_A,"3-Sulfolactate, 13C3",909355,Bacteria
220111_Smp_Och_B,"3-Sulfolactate, 13C3",870685,Bacteria
220111_Smp_Och_C,"3-Sulfolactate, 13C3",1207935,Bacteria
220111_Smp_SA7_A,"3-Sulfolactate, 13C3",3928048,Bacteria
220111_Smp_SA7_B,"3-Sulfolactate, 13C3",2860659,Bacteria
220111_Smp_SA7_C,"3-Sulfolactate, 13C3",3065351,Bacteria
220111_Smp_SA11_A,"3-Sulfolactate, 13C3",870827,Bacteria
220111_Smp_SA11_B,"3-Sulfolactate, 13C3",560036,Bacteria
220111_Smp_SA11_C,"3-Sulfolactate, 13C3",1256275,Bacteria
220111_Smp_SA16_A,"3-Sulfolactate, 13C3",2232091,Bacteria
220111_Smp_SA16_B,"3-Sulfolactate, 13C3",2179994,Bacteria
220111_Smp_SA16_C,"3-Sulfolactate, 13C3",1533450,Bacteria
220111_Smp_SA36_A,"3-Sulfolactate, 13C3",2576493,Bacteria
220111_Smp_SA36_B,"3-Sulfolactate, 13C3",2869029,Bacteria
220111_Smp_SA36_C,"3-Sulfolactate, 13C3",1750785,Bacteria
220111_Smp_SA42_A,"3-Sulfolactate, 13C3",2411998,Bacteria
220111_Smp_SA44_B,"3-Sulfolactate, 13C3",1823680,Bacteria
220111_Smp_SA44_C,"3-Sulfolactate, 13C3",2343074,Bacteria
220111_Smp_SA48_A,"3-Sulfolactate, 13C3",1582945,Bacteria
220111_Smp_SA48_B,"3-Sulfolactate, 13C3",1966359,Bacteria
220111_Smp_SA48_C,"3-Sulfolactate, 13C3",1860640,Bacteria
220111_Smp_SA53_A,"3-Sulfolactate, 13C3",1531052,Bacteria
220111_Smp_SA53_B,"3-Sulfolactate, 13C3",1821023,Bacteria
220111_Smp_SA53_C,"3-Sulfolactate, 13C3",1268575,Bacteria
220111_Smp_SA55_A,"3-Sulfolactate, 13C3",2128527,Bacteria
220111_Smp_SA55_B,"3-Sulfolactate, 13C3",2439826,Bacteria
220111_Smp_SA55_C,"3-Sulfolactate, 13C3",1216950,Bacteria
220111_Smp_SA59_A,"3-Sulfolactate, 13C3",2034145,Bacteria
220111_Smp_SA59_B,"3-Sulfolactate, 13C3",1707651,Bacteria
220111_Smp_SA59_C,"3-Sulfolactate, 13C3",1850909,Bacteria
220111_Smp_SA60_A,"3-Sulfolactate, 13C3",1668228,Bacteria
220111_Smp_SA60_B,"3-Sulfolactate, 13C3",4580427,Bacteria
220111_Smp_SA60_C,"3-Sulfolactate, 13C3",2224672,Bacteria
220111_Smp_SCM1_Exp1,"3-Sulfolactate, 13C3",2106336,Bacteria
220111_Smp_SCM1_Exp2,"3-Sulfolactate, 13C3",2605469,Bacteria
220111_Smp_SCM1_Exp3,"3-Sulfolactate, 13C3",2691251,Bacteria
220111_Smp_SCM1_St1,"3-Sulfolactate, 13C3",2472207,Bacteria
220111_Smp_SCM1_St2,"3-Sulfolactate, 13C3",2302267,Bacteria
220111_Smp_SCM1_St3,"3-Sulfolactate, 13C3",2034044,Bacteria
220111_Smp_SCM1_St4,"3-Sulfolactate, 13C3",2323905,Bacteria
220111_Blk_MediaBlk_A,Inj_vol,2,Bacteria
220111_Blk_MediaBlk_AMS,Inj_vol,2,Bacteria
220111_Blk_MediaBlk_AOA,Inj_vol,2,Bacteria
220111_Blk_MediaBlk_B,Inj_vol,2,Bacteria
220111_Poo_TruePooBacteria_Full1,Inj_vol,2,Bacteria
220111_Poo_TruePooBacteria_Full2,Inj_vol,2,Bacteria
220111_Poo_TruePooBacteria_Full3,Inj_vol,2,Bacteria
220111_Poo_TruePooBacteria_Half1,Inj_vol,1,Bacteria
220111_Poo_TruePooBacteria_Half2,Inj_vol,1,Bacteria
220111_Poo_TruePooBacteria_Half3,Inj_vol,1,Bacteria
220111_Smp_DSS3_A,Inj_vol,2,Bacteria
220111_Smp_DSS3_B,Inj_vol,2,Bacteria
220111_Smp_DSS3_C,Inj_vol,2,Bacteria
220111_Smp_Och_A,Inj_vol,2,Bacteria
220111_Smp_Och_B,Inj_vol,2,Bacteria
220111_Smp_Och_C,Inj_vol,2,Bacteria
220111_Smp_SA7_A,Inj_vol,2,Bacteria
220111_Smp_SA7_B,Inj_vol,2,Bacteria
220111_Smp_SA7_C,Inj_vol,2,Bacteria
220111_Smp_SA11_A,Inj_vol,2,Bacteria
220111_Smp_SA11_B,Inj_vol,2,Bacteria
220111_Smp_SA11_C,Inj_vol,2,Bacteria
220111_Smp_SA16_A,Inj_vol,2,Bacteria
220111_Smp_SA16_B,Inj_vol,2,Bacteria
220111_Smp_SA16_C,Inj_vol,2,Bacteria
220111_Smp_SA36_A,Inj_vol,2,Bacteria
220111_Smp_SA36_B,Inj_vol,2,Bacteria
220111_Smp_SA36_C,Inj_vol,2,Bacteria
220111_Smp_SA42_A,Inj_vol,2,Bacteria
220111_Smp_SA44_B,Inj_vol,2,Bacteria
220111_Smp_SA44_C,Inj_vol,2,Bacteria
220111_Smp_SA48_A,Inj_vol,2,Bacteria
220111_Smp_SA48_B,Inj_vol,2,Bacteria
220111_Smp_SA48_C,Inj_vol,2,Bacteria
220111_Smp_SA53_A,Inj_vol,2,Bacteria
220111_Smp_SA53_B,Inj_vol,2,Bacteria
220111_Smp_SA53_C,Inj_vol,2,Bacteria
220111_Smp_SA55_A,Inj_vol,2,Bacteria
220111_Smp_SA55_B,Inj_vol,2,Bacteria
220111_Smp_SA55_C,Inj_vol,2,Bacteria
220111_Smp_SA59_A,Inj_vol,2,Bacteria
220111_Smp_SA59_B,Inj_vol,2,Bacteria
220111_Smp_SA59_C,Inj_vol,2,Bacteria
220111_Smp_SA60_A,Inj_vol,2,Bacteria
220111_Smp_SA60_B,Inj_vol,2,Bacteria
220111_Smp_SCM1_Exp1,Inj_vol,2,Bacteria
220111_Smp_SCM1_Exp2,Inj_vol,2,Bacteria
220111_Smp_SCM1_Exp3,Inj_vol,2,Bacteria
220111_Smp_SCM1_St1,Inj_vol,2,Bacteria
220111_Smp_SCM1_St2,Inj_vol,2,Bacteria
220111_Smp_SCM1_St3,Inj_vol,2,Bacteria
220111_Smp_SCM1_St4,Inj_vol,2,Bacteria
220111_Smp_SA60_C,Inj_vol,2,Bacteria
211221_Poo_TruePooCyanos_Full1,"Arsenobetaine, 13C2",885314176,Cyano
211221_Poo_TruePooCyanos_Full2,"Arsenobetaine, 13C2",863827840,Cyano
211221_Poo_TruePooCyanos_Full3,"Arsenobetaine, 13C2",870003840,Cyano
211221_Poo_TruePooCyanos_Half1,"Arsenobetaine, 13C2",522528864,Cyano
211221_Poo_TruePooCyanos_Half2,"Arsenobetaine, 13C2",519406624,Cyano
211221_Poo_TruePooCyanos_Half3,"Arsenobetaine, 13C2",512939680,Cyano
211221_Blk_MediaBlk_1314P,"Arsenobetaine, 13C2",1144174336,Cyano
211221_Blk_MediaBlk_A,"Arsenobetaine, 13C2",1145170688,Cyano
211221_Blk_MediaBlk_As9601,"Arsenobetaine, 13C2",1108778624,Cyano
211221_Blk_MediaBlk_C,"Arsenobetaine, 13C2",1247555328,Cyano
211221_Blk_MediaBlk_Nat,"Arsenobetaine, 13C2",1132022400,Cyano
211221_Smp_1314P_A,"Arsenobetaine, 13C2",1100630144,Cyano
211221_Smp_1314P_B,"Arsenobetaine, 13C2",1234712064,Cyano
211221_Smp_1314P_C,"Arsenobetaine, 13C2",1093873024,Cyano
211221_Smp_7803_B,"Arsenobetaine, 13C2",497471328,Cyano
211221_Smp_7803_F,"Arsenobetaine, 13C2",400314112,Cyano
211221_Smp_8102_A,"Arsenobetaine, 13C2",577165824,Cyano
211221_Smp_8102_F,"Arsenobetaine, 13C2",616353664,Cyano
211221_Smp_8501_B,"Arsenobetaine, 13C2",1194991232,Cyano
211221_Smp_8501_C,"Arsenobetaine, 13C2",1185597824,Cyano
211221_Smp_8501_D,"Arsenobetaine, 13C2",1208848896,Cyano
211221_Smp_As9601_A,"Arsenobetaine, 13C2",1150170752,Cyano
211221_Smp_As9601_B,"Arsenobetaine, 13C2",1172166016,Cyano
211221_Smp_As9601_C,"Arsenobetaine, 13C2",1115197952,Cyano
211221_Smp_MED4_D,"Arsenobetaine, 13C2",1198024704,Cyano
211221_Smp_MED4_E,"Arsenobetaine, 13C2",1353542784,Cyano
211221_Smp_MED4_F,"Arsenobetaine, 13C2",1225578112,Cyano
211221_Smp_Nat_A,"Arsenobetaine, 13C2",1176916224,Cyano
211221_Smp_Nat_B,"Arsenobetaine, 13C2",1208041856,Cyano
211221_Smp_Nat_C,"Arsenobetaine, 13C2",1163658368,Cyano
211221_Poo_TruePooCyanos_Full1,"Cytosine, 13C2, 15N3",151134736,Cyano
211221_Poo_TruePooCyanos_Full2,"Cytosine, 13C2, 15N3",143185808,Cyano
211221_Poo_TruePooCyanos_Full3,"Cytosine, 13C2, 15N3",151514112,Cyano
211221_Poo_TruePooCyanos_Half1,"Cytosine, 13C2, 15N3",81705848,Cyano
211221_Poo_TruePooCyanos_Half2,"Cytosine, 13C2, 15N3",79121224,Cyano
211221_Poo_TruePooCyanos_Half3,"Cytosine, 13C2, 15N3",85046280,Cyano
211221_Blk_MediaBlk_1314P,"Cytosine, 13C2, 15N3",162295008,Cyano
211221_Blk_MediaBlk_A,"Cytosine, 13C2, 15N3",158365104,Cyano
211221_Blk_MediaBlk_As9601,"Cytosine, 13C2, 15N3",162023040,Cyano
211221_Blk_MediaBlk_C,"Cytosine, 13C2, 15N3",168992416,Cyano
211221_Blk_MediaBlk_Nat,"Cytosine, 13C2, 15N3",151044368,Cyano
211221_Smp_1314P_A,"Cytosine, 13C2, 15N3",155393536,Cyano
211221_Smp_1314P_B,"Cytosine, 13C2, 15N3",173221232,Cyano
211221_Smp_1314P_C,"Cytosine, 13C2, 15N3",151743952,Cyano
211221_Smp_7803_B,"Cytosine, 13C2, 15N3",133710808,Cyano
211221_Smp_7803_F,"Cytosine, 13C2, 15N3",114790600,Cyano
211221_Smp_8102_A,"Cytosine, 13C2, 15N3",128013840,Cyano
211221_Smp_8102_F,"Cytosine, 13C2, 15N3",131428088,Cyano
211221_Smp_8501_B,"Cytosine, 13C2, 15N3",167476592,Cyano
211221_Smp_8501_C,"Cytosine, 13C2, 15N3",176727280,Cyano
211221_Smp_8501_D,"Cytosine, 13C2, 15N3",166161760,Cyano
211221_Smp_As9601_A,"Cytosine, 13C2, 15N3",163683648,Cyano
211221_Smp_As9601_B,"Cytosine, 13C2, 15N3",164759232,Cyano
211221_Smp_As9601_C,"Cytosine, 13C2, 15N3",143125328,Cyano
211221_Smp_MED4_D,"Cytosine, 13C2, 15N3",168682256,Cyano
211221_Smp_MED4_E,"Cytosine, 13C2, 15N3",180805680,Cyano
211221_Smp_MED4_F,"Cytosine, 13C2, 15N3",172286096,Cyano
211221_Smp_Nat_A,"Cytosine, 13C2, 15N3",161634160,Cyano
211221_Smp_Nat_B,"Cytosine, 13C2, 15N3",160274048,Cyano
211221_Smp_Nat_C,"Cytosine, 13C2, 15N3",144416624,Cyano
211221_Poo_TruePooCyanos_Full1,"DL-Alanine, 2H3",24074706,Cyano
211221_Poo_TruePooCyanos_Full2,"DL-Alanine, 2H3",20295410,Cyano
211221_Poo_TruePooCyanos_Full3,"DL-Alanine, 2H3",24303780,Cyano
211221_Poo_TruePooCyanos_Half1,"DL-Alanine, 2H3",14677012,Cyano
211221_Poo_TruePooCyanos_Half2,"DL-Alanine, 2H3",13127188,Cyano
211221_Poo_TruePooCyanos_Half3,"DL-Alanine, 2H3",17498214,Cyano
211221_Blk_MediaBlk_1314P,"DL-Alanine, 2H3",15338796,Cyano
211221_Blk_MediaBlk_A,"DL-Alanine, 2H3",14370560,Cyano
211221_Blk_MediaBlk_As9601,"DL-Alanine, 2H3",22691544,Cyano
211221_Blk_MediaBlk_C,"DL-Alanine, 2H3",10352558,Cyano
211221_Blk_MediaBlk_Nat,"DL-Alanine, 2H3",15316878,Cyano
211221_Smp_1314P_A,"DL-Alanine, 2H3",16704746,Cyano
211221_Smp_1314P_B,"DL-Alanine, 2H3",15749521,Cyano
211221_Smp_1314P_C,"DL-Alanine, 2H3",14768857,Cyano
211221_Smp_7803_B,"DL-Alanine, 2H3",12918677,Cyano
211221_Smp_7803_F,"DL-Alanine, 2H3",10406960,Cyano
211221_Smp_8102_A,"DL-Alanine, 2H3",10745468,Cyano
211221_Smp_8102_F,"DL-Alanine, 2H3",12500636,Cyano
211221_Smp_8501_B,"DL-Alanine, 2H3",13138086,Cyano
211221_Smp_8501_C,"DL-Alanine, 2H3",15684082,Cyano
211221_Smp_8501_D,"DL-Alanine, 2H3",12137856,Cyano
211221_Smp_As9601_A,"DL-Alanine, 2H3",18268502,Cyano
211221_Smp_As9601_B,"DL-Alanine, 2H3",25653130,Cyano
211221_Smp_As9601_C,"DL-Alanine, 2H3",13966218,Cyano
211221_Smp_MED4_D,"DL-Alanine, 2H3",20543942,Cyano
211221_Smp_MED4_E,"DL-Alanine, 2H3",12578303,Cyano
211221_Smp_MED4_F,"DL-Alanine, 2H3",18627896,Cyano
211221_Smp_Nat_A,"DL-Alanine, 2H3",18895646,Cyano
211221_Smp_Nat_B,"DL-Alanine, 2H3",11790203,Cyano
211221_Smp_Nat_C,"DL-Alanine, 2H3",14972625,Cyano
211221_Poo_TruePooCyanos_Full1,"Glycine betaine, 13C5, 15N",358939008,Cyano
211221_Poo_TruePooCyanos_Full2,"Glycine betaine, 13C5, 15N",353006784,Cyano
211221_Poo_TruePooCyanos_Full3,"Glycine betaine, 13C5, 15N",343257024,Cyano
211221_Poo_TruePooCyanos_Half1,"Glycine betaine, 13C5, 15N",256477504,Cyano
211221_Poo_TruePooCyanos_Half2,"Glycine betaine, 13C5, 15N",251679808,Cyano
211221_Poo_TruePooCyanos_Half3,"Glycine betaine, 13C5, 15N",239895728,Cyano
211221_Blk_MediaBlk_1314P,"Glycine betaine, 13C5, 15N",711836288,Cyano
211221_Blk_MediaBlk_A,"Glycine betaine, 13C5, 15N",707906560,Cyano
211221_Blk_MediaBlk_As9601,"Glycine betaine, 13C5, 15N",696005440,Cyano
211221_Blk_MediaBlk_C,"Glycine betaine, 13C5, 15N",782568896,Cyano
211221_Blk_MediaBlk_Nat,"Glycine betaine, 13C5, 15N",706410752,Cyano
211221_Smp_1314P_A,"Glycine betaine, 13C5, 15N",684823360,Cyano
211221_Smp_1314P_B,"Glycine betaine, 13C5, 15N",759833216,Cyano
211221_Smp_1314P_C,"Glycine betaine, 13C5, 15N",677841792,Cyano
211221_Smp_7803_B,"Glycine betaine, 13C5, 15N",102272128,Cyano
211221_Smp_7803_F,"Glycine betaine, 13C5, 15N",86155040,Cyano
211221_Smp_8102_A,"Glycine betaine, 13C5, 15N",158580048,Cyano
211221_Smp_8102_F,"Glycine betaine, 13C5, 15N",179848832,Cyano
211221_Smp_8501_B,"Glycine betaine, 13C5, 15N",729062080,Cyano
211221_Smp_8501_C,"Glycine betaine, 13C5, 15N",727751232,Cyano
211221_Smp_8501_D,"Glycine betaine, 13C5, 15N",744167104,Cyano
211221_Smp_As9601_A,"Glycine betaine, 13C5, 15N",711683200,Cyano
211221_Smp_As9601_B,"Glycine betaine, 13C5, 15N",734205888,Cyano
211221_Smp_As9601_C,"Glycine betaine, 13C5, 15N",689999744,Cyano
211221_Smp_MED4_D,"Glycine betaine, 13C5, 15N",741445184,Cyano
211221_Smp_MED4_E,"Glycine betaine, 13C5, 15N",844174144,Cyano
211221_Smp_MED4_F,"Glycine betaine, 13C5, 15N",759171072,Cyano
211221_Smp_Nat_A,"Glycine betaine, 13C5, 15N",731742976,Cyano
211221_Smp_Nat_B,"Glycine betaine, 13C5, 15N",759293504,Cyano
211221_Smp_Nat_C,"Glycine betaine, 13C5, 15N",722968448,Cyano
211221_Poo_TruePooCyanos_Full1,"Guanine, 13C, 15N2",110305320,Cyano
211221_Poo_TruePooCyanos_Full2,"Guanine, 13C, 15N2",109105208,Cyano
211221_Poo_TruePooCyanos_Full3,"Guanine, 13C, 15N2",127803352,Cyano
211221_Poo_TruePooCyanos_Half1,"Guanine, 13C, 15N2",79240432,Cyano
211221_Poo_TruePooCyanos_Half2,"Guanine, 13C, 15N2",67261152,Cyano
211221_Poo_TruePooCyanos_Half3,"Guanine, 13C, 15N2",90475416,Cyano
211221_Blk_MediaBlk_1314P,"Guanine, 13C, 15N2",181296480,Cyano
211221_Blk_MediaBlk_A,"Guanine, 13C, 15N2",97505560,Cyano
211221_Blk_MediaBlk_As9601,"Guanine, 13C, 15N2",149907936,Cyano
211221_Blk_MediaBlk_C,"Guanine, 13C, 15N2",158251120,Cyano
211221_Blk_MediaBlk_Nat,"Guanine, 13C, 15N2",153295136,Cyano
211221_Smp_1314P_A,"Guanine, 13C, 15N2",173072480,Cyano
211221_Smp_1314P_B,"Guanine, 13C, 15N2",180086016,Cyano
211221_Smp_1314P_C,"Guanine, 13C, 15N2",157448960,Cyano
211221_Smp_7803_B,"Guanine, 13C, 15N2",142848944,Cyano
211221_Smp_7803_F,"Guanine, 13C, 15N2",157335792,Cyano
211221_Smp_8102_A,"Guanine, 13C, 15N2",178684848,Cyano
211221_Smp_8102_F,"Guanine, 13C, 15N2",145971728,Cyano
211221_Smp_8501_B,"Guanine, 13C, 15N2",47754428,Cyano
211221_Smp_8501_C,"Guanine, 13C, 15N2",47251596,Cyano
211221_Smp_8501_D,"Guanine, 13C, 15N2",54311320,Cyano
211221_Smp_As9601_A,"Guanine, 13C, 15N2",176458144,Cyano
211221_Smp_As9601_B,"Guanine, 13C, 15N2",317733056,Cyano
211221_Smp_As9601_C,"Guanine, 13C, 15N2",149956000,Cyano
211221_Smp_MED4_D,"Guanine, 13C, 15N2",173304672,Cyano
211221_Smp_MED4_E,"Guanine, 13C, 15N2",156597184,Cyano
211221_Smp_MED4_F,"Guanine, 13C, 15N2",160054960,Cyano
211221_Smp_Nat_A,"Guanine, 13C, 15N2",158619408,Cyano
211221_Smp_Nat_B,"Guanine, 13C, 15N2",158174768,Cyano
211221_Smp_Nat_C,"Guanine, 13C, 15N2",140506880,Cyano
211221_Poo_TruePooCyanos_Full1,"Homarine, 2H3",2413198080,Cyano
211221_Poo_TruePooCyanos_Full2,"Homarine, 2H3",2332464640,Cyano
211221_Poo_TruePooCyanos_Full3,"Homarine, 2H3",2321980672,Cyano
211221_Poo_TruePooCyanos_Half1,"Homarine, 2H3",1528998144,Cyano
211221_Poo_TruePooCyanos_Half2,"Homarine, 2H3",1509443200,Cyano
211221_Poo_TruePooCyanos_Half3,"Homarine, 2H3",1523901568,Cyano
211221_Blk_MediaBlk_1314P,"Homarine, 2H3",3154560512,Cyano
211221_Blk_MediaBlk_A,"Homarine, 2H3",2990978560,Cyano
211221_Blk_MediaBlk_As9601,"Homarine, 2H3",2975081984,Cyano
211221_Blk_MediaBlk_C,"Homarine, 2H3",3264443136,Cyano
211221_Blk_MediaBlk_Nat,"Homarine, 2H3",3057863424,Cyano
211221_Smp_1314P_A,"Homarine, 2H3",3043913984,Cyano
211221_Smp_1314P_B,"Homarine, 2H3",3429957120,Cyano
211221_Smp_1314P_C,"Homarine, 2H3",2974387456,Cyano
211221_Smp_7803_B,"Homarine, 2H3",3593045248,Cyano
211221_Smp_7803_F,"Homarine, 2H3",3347792128,Cyano
211221_Smp_8102_A,"Homarine, 2H3",643341248,Cyano
211221_Smp_8102_F,"Homarine, 2H3",609260928,Cyano
211221_Smp_8501_B,"Homarine, 2H3",3077952000,Cyano
211221_Smp_8501_C,"Homarine, 2H3",3157315328,Cyano
211221_Smp_8501_D,"Homarine, 2H3",3133074432,Cyano
211221_Smp_As9601_A,"Homarine, 2H3",3109168640,Cyano
211221_Smp_As9601_B,"Homarine, 2H3",3094037504,Cyano
211221_Smp_As9601_C,"Homarine, 2H3",3147559680,Cyano
211221_Smp_MED4_D,"Homarine, 2H3",3217661952,Cyano
211221_Smp_MED4_E,"Homarine, 2H3",3595266304,Cyano
211221_Smp_MED4_F,"Homarine, 2H3",3238093312,Cyano
211221_Smp_Nat_A,"Homarine, 2H3",3210970112,Cyano
211221_Smp_Nat_B,"Homarine, 2H3",3384384512,Cyano
211221_Smp_Nat_C,"Homarine, 2H3",3065436928,Cyano
211221_Poo_TruePooCyanos_Full1,"Isethionic acid, 13C2",98498760,Cyano
211221_Poo_TruePooCyanos_Full2,"Isethionic acid, 13C2",100970176,Cyano
211221_Poo_TruePooCyanos_Full3,"Isethionic acid, 13C2",111226992,Cyano
211221_Poo_TruePooCyanos_Half1,"Isethionic acid, 13C2",54019184,Cyano
211221_Poo_TruePooCyanos_Half2,"Isethionic acid, 13C2",53095468,Cyano
211221_Poo_TruePooCyanos_Half3,"Isethionic acid, 13C2",52074344,Cyano
211221_Blk_MediaBlk_1314P,"Isethionic acid, 13C2",39907428,Cyano
211221_Blk_MediaBlk_A,"Isethionic acid, 13C2",105099264,Cyano
211221_Blk_MediaBlk_As9601,"Isethionic acid, 13C2",49212904,Cyano
211221_Blk_MediaBlk_C,"Isethionic acid, 13C2",146762048,Cyano
211221_Blk_MediaBlk_Nat,"Isethionic acid, 13C2",52324408,Cyano
211221_Smp_1314P_A,"Isethionic acid, 13C2",47751768,Cyano
211221_Smp_1314P_B,"Isethionic acid, 13C2",31821290,Cyano
211221_Smp_1314P_C,"Isethionic acid, 13C2",39070460,Cyano
211221_Smp_7803_B,"Isethionic acid, 13C2",71183376,Cyano
211221_Smp_7803_F,"Isethionic acid, 13C2",126729296,Cyano
211221_Smp_8102_A,"Isethionic acid, 13C2",142615104,Cyano
211221_Smp_8102_F,"Isethionic acid, 13C2",158216176,Cyano
211221_Smp_8501_B,"Isethionic acid, 13C2",64226496,Cyano
211221_Smp_8501_C,"Isethionic acid, 13C2",152865504,Cyano
211221_Smp_8501_D,"Isethionic acid, 13C2",130821536,Cyano
211221_Smp_As9601_A,"Isethionic acid, 13C2",46335008,Cyano
211221_Smp_As9601_B,"Isethionic acid, 13C2",52074760,Cyano
211221_Smp_As9601_C,"Isethionic acid, 13C2",46266212,Cyano
211221_Smp_MED4_D,"Isethionic acid, 13C2",117577272,Cyano
211221_Smp_MED4_E,"Isethionic acid, 13C2",157121072,Cyano
211221_Smp_MED4_F,"Isethionic acid, 13C2",171489984,Cyano
211221_Smp_Nat_A,"Isethionic acid, 13C2",40781232,Cyano
211221_Smp_Nat_B,"Isethionic acid, 13C2",54554708,Cyano
211221_Smp_Nat_C,"Isethionic acid, 13C2",55379156,Cyano
211221_Poo_TruePooCyanos_Full1,"Taurine, 2H4",5141000,Cyano
211221_Poo_TruePooCyanos_Full2,"Taurine, 2H4",4484233,Cyano
211221_Poo_TruePooCyanos_Full3,"Taurine, 2H4",4737794,Cyano
211221_Poo_TruePooCyanos_Half1,"Taurine, 2H4",3526759,Cyano
211221_Poo_TruePooCyanos_Half2,"Taurine, 2H4",2137352,Cyano
211221_Poo_TruePooCyanos_Half3,"Taurine, 2H4",2920562,Cyano
211221_Blk_MediaBlk_1314P,"Taurine, 2H4",7345178,Cyano
211221_Blk_MediaBlk_A,"Taurine, 2H4",2706790,Cyano
211221_Blk_MediaBlk_As9601,"Taurine, 2H4",6522147,Cyano
211221_Blk_MediaBlk_C,"Taurine, 2H4",2882614,Cyano
211221_Blk_MediaBlk_Nat,"Taurine, 2H4",6100742,Cyano
211221_Smp_1314P_A,"Taurine, 2H4",6561478,Cyano
211221_Smp_1314P_B,"Taurine, 2H4",7073885,Cyano
211221_Smp_1314P_C,"Taurine, 2H4",6648853,Cyano
211221_Smp_7803_B,"Taurine, 2H4",1423262,Cyano
211221_Smp_7803_F,"Taurine, 2H4",2358882,Cyano
211221_Smp_8102_A,"Taurine, 2H4",2232677,Cyano
211221_Smp_8102_F,"Taurine, 2H4",2604469,Cyano
211221_Smp_8501_B,"Taurine, 2H4",2553101,Cyano
211221_Smp_8501_C,"Taurine, 2H4",2651659,Cyano
211221_Smp_8501_D,"Taurine, 2H4",3022528,Cyano
211221_Smp_As9601_A,"Taurine, 2H4",7581986,Cyano
211221_Smp_As9601_B,"Taurine, 2H4",6566516,Cyano
211221_Smp_As9601_C,"Taurine, 2H4",5174751,Cyano
211221_Smp_MED4_D,"Taurine, 2H4",2583761,Cyano
211221_Smp_MED4_E,"Taurine, 2H4",3401067,Cyano
211221_Smp_MED4_F,"Taurine, 2H4",2361450,Cyano
211221_Smp_Nat_A,"Taurine, 2H4",7093007,Cyano
211221_Smp_Nat_B,"Taurine, 2H4",6117967,Cyano
211221_Smp_Nat_C,"Taurine, 2H4",5954126,Cyano
211221_Poo_TruePooCyanos_Full1,"Thymine, 2H4",127213784,Cyano
211221_Poo_TruePooCyanos_Full2,"Thymine, 2H4",127851904,Cyano
211221_Poo_TruePooCyanos_Full3,"Thymine, 2H4",131840952,Cyano
211221_Poo_TruePooCyanos_Half1,"Thymine, 2H4",65140176,Cyano
211221_Poo_TruePooCyanos_Half2,"Thymine, 2H4",63682432,Cyano
211221_Poo_TruePooCyanos_Half3,"Thymine, 2H4",69601840,Cyano
211221_Blk_MediaBlk_1314P,"Thymine, 2H4",123815056,Cyano
211221_Blk_MediaBlk_A,"Thymine, 2H4",116049632,Cyano
211221_Blk_MediaBlk_As9601,"Thymine, 2H4",120234880,Cyano
211221_Blk_MediaBlk_C,"Thymine, 2H4",125550360,Cyano
211221_Blk_MediaBlk_Nat,"Thymine, 2H4",121879104,Cyano
211221_Smp_1314P_A,"Thymine, 2H4",124756232,Cyano
211221_Smp_1314P_B,"Thymine, 2H4",126362760,Cyano
211221_Smp_1314P_C,"Thymine, 2H4",116762256,Cyano
211221_Smp_7803_B,"Thymine, 2H4",130829584,Cyano
211221_Smp_7803_F,"Thymine, 2H4",144756672,Cyano
211221_Smp_8102_A,"Thymine, 2H4",130951728,Cyano
