Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
‎HILIC_Neg_Standards,220111_Smp_Och_B_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_Och_C_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA7_A_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA7_B_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA7_C_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA11_A_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA11_B_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA11_C_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA16_A_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA16_B_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA16_C_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA36_A_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA36_B_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA36_C_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA42_A_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA44_B_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA44_C_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA48_A_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA48_B_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA48_C_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA53_A_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA53_B_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA53_C_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA55_A_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA55_B_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA55_C_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA59_A_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA59_B_neg,Oxalic acid,12.77,33268,0,95611,-0.4,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA59_C_neg,Oxalic acid,12.66,20009,0,67791,0.1,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA60_A_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA60_B_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA60_C_neg,Oxalic acid,13.76,27215,0,79596,-4.5,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SAR11_AB_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SAR11_C_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SAR11_DE_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SAR11_F_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SAR11_GH_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SAR11_I_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SCM1_Exp1_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SCM1_Exp2_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SCM1_Exp3_neg,Oxalic acid,14.16,2752884,0,665425,-5.2,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SCM1_St1_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SCM1_St2_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SCM1_St3_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SCM1_St4_neg,Oxalic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Std_4uMStdsMix1InH2O_1,Methylphosphonic acid,11.27,23936208,0,1119201,-6.4,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Std_4uMStdsMix1InH2O_2,Methylphosphonic acid,10.96,31295592,0,1115396,-5.7,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Std_4uMStdsMix1InMatrix_1,Methylphosphonic acid,11.28,22180294,0,1161941,-6.2,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Std_4uMStdsMix1InMatrix_2,Methylphosphonic acid,10.99,30235028,0,1337246,-5.5,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Std_4uMStdsMix2InH2O_1,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Std_4uMStdsMix2InH2O_2,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Std_4uMStdsMix2InMatrix_1,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Std_4uMStdsMix2InMatrix_2,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Std_H2OinMatrix_1,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Std_H2OinMatrix_2,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Blk_MediaBlk_A_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Blk_MediaBlk_AMS_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Blk_MediaBlk_AOA_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Blk_MediaBlk_B_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Poo_TruePooBacteria_Full1,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Poo_TruePooBacteria_Full2,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Poo_TruePooBacteria_Full3,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Poo_TruePooBacteria_Half1,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Poo_TruePooBacteria_Half2,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Poo_TruePooBacteria_Half3,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_DSS3_A_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_DSS3_B_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_DSS3_C_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_Och_A_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_Och_B_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_Och_C_neg,Methylphosphonic acid,10.51,44797,0,85960,1.4,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA7_A_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA7_B_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA7_C_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA11_A_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA11_B_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA11_C_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA16_A_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA16_B_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA16_C_neg,Methylphosphonic acid,11.61,29428,0,68384,6.2,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA36_A_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA36_B_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA36_C_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA42_A_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA44_B_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA44_C_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA48_A_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA48_B_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA48_C_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA53_A_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA53_B_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA53_C_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA55_A_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA55_B_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA55_C_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA59_A_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA59_B_neg,Methylphosphonic acid,11.26,45206,0,68756,-2.4,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA59_C_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA60_A_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA60_B_neg,Methylphosphonic acid,11.68,39197,0,75997,5.9,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA60_C_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SAR11_AB_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SAR11_C_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SAR11_DE_neg,Methylphosphonic acid,10.58,57392,0,84540,3,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SAR11_F_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SAR11_GH_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SAR11_I_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SCM1_Exp1_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SCM1_Exp2_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SCM1_Exp3_neg,Methylphosphonic acid,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SCM1_St1_neg,Methylphosphonic acid,11.31,36057,0,66841,-3.9,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SCM1_St2_neg,Methylphosphonic acid,10.92,32402,0,83955,3.4,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SCM1_St3_neg,Methylphosphonic acid,11.19,46639,0,95410,-5.6,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SCM1_St4_neg,Methylphosphonic acid,11.09,30726,0,84470,-2.9,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Std_4uMStdsMix1InH2O_1,Succinic semialdehyde,6.58,593614,0,52422,-4.4,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Std_4uMStdsMix1InH2O_2,Succinic semialdehyde,6.47,201451,0,60203,-4.1,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Std_4uMStdsMix1InMatrix_1,Succinic semialdehyde,6.45,320897,2234180,65166,-5.4,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Std_4uMStdsMix1InMatrix_2,Succinic semialdehyde,6.51,1368239,5498734,119948,-4.5,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Std_4uMStdsMix2InH2O_1,Succinic semialdehyde,6.85,12505236480,877079360,231826176,-5.8,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Std_4uMStdsMix2InH2O_2,Succinic semialdehyde,6.01,27871428608,1799437312,397089280,-5,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Std_4uMStdsMix2InMatrix_1,Succinic semialdehyde,6.99,12670742528,851749440,214790336,-6.1,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Std_4uMStdsMix2InMatrix_2,Succinic semialdehyde,6.16,27523366912,1205447040,356385952,-5,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Std_H2OinMatrix_1,Succinic semialdehyde,6.37,1202295,0,75195,-5.6,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Std_H2OinMatrix_2,Succinic semialdehyde,6.5,719377,0,85602,-4.2,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Blk_MediaBlk_A_neg,Succinic semialdehyde,6.53,91619,0,97526,-6.3,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Blk_MediaBlk_AMS_neg,Succinic semialdehyde,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Blk_MediaBlk_AOA_neg,Succinic semialdehyde,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Blk_MediaBlk_B_neg,Succinic semialdehyde,6.5,178888,0,120867,-4.3,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Poo_TruePooBacteria_Full1,Succinic semialdehyde,6.58,469731,1266012,89216,-6.2,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Poo_TruePooBacteria_Full2,Succinic semialdehyde,6.48,794233,15581,152147,-7.1,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Poo_TruePooBacteria_Full3,Succinic semialdehyde,6.58,999795,140417,111570,-5.7,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Poo_TruePooBacteria_Half1,Succinic semialdehyde,6.47,359980,461489,88706,-5.5,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Poo_TruePooBacteria_Half2,Succinic semialdehyde,6.5,1385432,44446,122630,-7.5,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Poo_TruePooBacteria_Half3,Succinic semialdehyde,6.55,805400,0,123299,-4.8,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_DSS3_A_neg,Succinic semialdehyde,6.52,1531057,0,266558,-6.8,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_DSS3_B_neg,Succinic semialdehyde,6.49,269883,0,159891,-7.2,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_DSS3_C_neg,Succinic semialdehyde,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_Och_A_neg,Succinic semialdehyde,6.51,168840,0,147373,-2.4,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_Och_B_neg,Succinic semialdehyde,6.5,86261,0,131514,-2.5,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_Och_C_neg,Succinic semialdehyde,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA7_A_neg,Succinic semialdehyde,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA7_B_neg,Succinic semialdehyde,#N/A,#N/A,#N/A,#N/A,#N/A,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA7_C_neg,Succinic semialdehyde,6.48,171635,0,159674,-2.1,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA11_A_neg,Succinic semialdehyde,6.47,458266,0,209232,-6.8,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA11_B_neg,Succinic semialdehyde,5.61,1431015,326393,369133,-7.7,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA11_C_neg,Succinic semialdehyde,6.47,438680,0,199072,-5.2,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA16_A_neg,Succinic semialdehyde,6.55,670382,0,227384,-5.9,‎HILIC_Neg_Standards
‎HILIC_Neg_Standards,220111_Smp_SA16_B_neg,Succinic semialdehyde,6.54,1004932,0,240907,-6.4,‎HILIC_Neg_Standards
